Time,Open,High,Low,Close,Volume,mean,sm,isSm,adx,di+,di-,rsi,sma,sma55,ema,bbh,bbm,bbl
05:00 07-10-2017,4335.0,4388.54,4312.56,4335.9,50.767279,4294.225,137.90125357142847,False,17.15678595833082,16.81228113802492,16.11944607345578,53.68390271439353,4358.847,4288.400181818182,4344.212254904558,4462.903352256213,4329.338571428571,4195.77379060093
09:00 07-10-2017,4335.9,4380.0,4326.0,4343.01,35.610569,4295.875,147.38824285714293,False,16.081576446922146,16.01919016457323,15.35903842425316,54.18411619818248,4363.905,4291.364,4343.993663103729,4434.433309156113,4342.832142857143,4251.230976558172
13:00 07-10-2017,4343.01,4370.86,4326.02,4335.38,35.635672,4301.244000000001,145.4020285714286,False,15.083167614899805,15.370781456892404,14.737350676397185,53.53104506017921,4365.745,4294.407272727272,4342.427542539414,4415.956892002762,4350.641428571428,4285.325965140094
17:00 07-10-2017,4342.23,4479.5,4336.01,4423.0,63.149761,4311.843500000001,152.82298214285714,False,15.971951593749504,22.745352336647937,12.926317400573058,59.440366622313576,4368.809,4299.3710909090905,4357.077080259521,4430.144079089177,4358.392142857143,4286.640206625109
21:00 07-10-2017,4425.0,4517.0,4425.0,4457.62,83.05117,4326.069,156.65662857142854,False,17.252980300442694,24.107922833086203,11.899215297734314,61.47781155000645,4374.071,4304.518727272727,4375.357611121426,4453.3877727790905,4367.677142857143,4281.966512935195
01:00 08-10-2017,4478.0,4479.98,4437.0,4455.99,52.945462,4338.439,158.49901785714275,False,18.442506956657798,23.20019896912376,11.451179945913934,61.32513676439033,4381.463000000001,4312.211818181818,4390.018045462984,4465.446787438101,4379.36,4293.273212561899
05:00 08-10-2017,4454.99,4514.99,4441.01,4487.99,88.991483,4355.6865,154.9286535714284,False,19.95790910676113,24.774052828770557,10.704084500905227,63.21304768018626,4392.289,4319.446181818182,4407.831128106078,4486.831942379086,4391.575,4296.318057620913
09:00 08-10-2017,4487.99,4599.0,4460.02,4590.0,112.670626,4377.4815,161.9664214285714,False,22.15640376688051,28.93364443172465,9.455969569115679,68.39073963516651,4414.389,4326.173272727273,4440.9527411777,4545.426942731411,4405.692142857142,4265.957342982873
13:00 08-10-2017,4590.0,4600.0,4525.0,4575.01,99.797492,4394.9295,161.43133571428567,False,24.206125319325015,27.18203443884548,8.85586144966083,66.9335320527843,4433.79,4334.027636363637,4465.3267882363,4582.5379383515365,4417.835714285714,4253.133490219891
17:00 08-10-2017,4597.49,4658.0,4573.04,4640.0,81.005771,4411.205,171.93530714285706,False,26.558445724832918,30.134352241284322,8.219496058886598,69.86396342378907,4464.39,4342.3914545454545,4497.085554011518,4635.019493641036,4436.259285714285,4237.499077787535
21:00 08-10-2017,4640.0,4660.0,4600.0,4659.0,62.80978,4427.7735,182.26800357142855,False,28.757215868404963,28.745552093301207,7.793570560227971,70.66403274625607,4496.7,4351.197090909091,4526.524544191242,4682.428714700612,4456.207142857143,4229.9855710136735
01:00 09-10-2017,4650.0,4660.0,4550.0,4584.06,87.693733,4442.3550000000005,173.79118571428592,False,29.530054226574464,26.077576818254943,11.289017421921493,63.64842021354541,4520.805,4357.925454545454,4536.9855361564705,4701.198296340761,4471.568571428572,4241.938846516383
05:00 09-10-2017,4587.02,4630.0,4564.32,4615.0,74.610682,4457.255999999999,170.39982500000025,False,30.247689844874714,24.608892819119447,10.65322218032023,65.15200521522371,4548.767,4363.652727272727,4551.1699841280215,4723.115991021637,4488.282857142857,4253.449723264078
09:00 09-10-2017,4615.0,4699.98,4615.0,4664.31,87.381004,4470.8535,178.4357250000002,False,31.582518991909104,28.810306495914396,9.878045965178252,67.41319767982334,4572.897999999999,4369.822181818182,4571.740896104745,4746.337674300783,4511.876428571429,4277.4151828420745
13:00 09-10-2017,4684.99,4889.98,4664.11,4787.49,158.619399,4489.978000000001,200.38923928571432,False,33.958925458288384,38.3442701945199,8.175300645183517,72.16288996757652,4605.885,4377.7041818181815,4610.968005903882,4796.4539235220955,4544.132857142858,4291.81179076362
17:00 09-10-2017,4803.35,4852.0,4720.12,4786.95,175.348547,4510.222,216.32412857142856,False,36.16558860564057,34.594608059625486,7.375843122192151,72.11438618656442,4638.981,4385.3036363636365,4642.964732103176,4830.661081253212,4575.842857142858,4321.0246330325035
21:00 09-10-2017,4786.95,4888.88,4780.0,4788.02,151.702822,4530.6365000000005,228.44096071428567,False,38.37924528093472,34.53681857568094,6.785846469801927,72.15342529327282,4668.9839999999995,4392.749272727273,4669.338417175326,4847.11564262178,4608.174285714286,4369.232928806792
01:00 10-10-2017,4819.99,4879.99,4785.78,4785.78,76.481356,4551.4755000000005,235.24278928571408,False,40.434783622279284,32.14111854734428,6.315135696475517,71.93151395145449,4688.562,4401.352909090909,4690.509614052539,4865.6526284951215,4634.087142857143,4402.521657219164
05:00 10-10-2017,4787.88,4839.41,4720.16,4790.0,126.505667,4571.9255,240.13767499999977,False,40.920542483328866,29.364485011226087,10.523318438403612,72.10166773722464,4710.061,4409.610727272727,4708.598775133895,4880.125669906742,4657.828571428571,4435.531472950401
09:00 10-10-2017,4790.01,4880.0,4780.02,4831.99,187.228795,4596.825,244.33692857142825,False,41.64880808677134,30.177312467809088,9.761887035656086,73.76728670889912,4729.26,4418.610363636364,4731.033543291369,4893.389953781823,4684.685714285714,4475.981474789605
13:00 10-10-2017,4830.97,4960.0,4800.07,4911.0,245.732168,4625.58,254.21602499999966,False,42.796548740094764,32.37671804093422,8.679961528015658,76.54133085734357,4754.46,4429.719636363637,4763.754717238392,4923.43218727362,4714.9007142857145,4506.369241297809
17:00 10-10-2017,4910.99,4933.14,4680.59,4783.06,255.570965,4647.5824999999995,235.78113928571412,False,41.85217809677634,27.24211848740174,14.806182275030801,64.85189605404321,4774.36,4437.965818181818,4767.264768649593,4927.675290639021,4728.690714285714,4529.706137932408
21:00 10-10-2017,4783.06,4823.17,4710.0,4753.16,262.176011,4668.4715,207.29498571428547,False,40.97526249940922,25.305445192138897,13.7535938784967,62.50364729706357,4788.176,4444.778181818182,4764.700265258758,4921.333188179216,4741.415714285715,4561.498240392213
01:00 11-10-2017,4740.73,4840.0,4720.02,4829.99,217.757417,4688.821,193.12674285714252,False,40.30346229824891,24.458761321905374,12.72106725125898,65.84843159767578,4804.744000000001,4452.235272727273,4776.571126120802,4930.874378228781,4754.986428571428,4579.098478914076
05:00 11-10-2017,4820.0,4852.22,4791.01,4818.99,132.149108,4706.889499999999,176.2135607142855,False,39.785555947841104,24.280715870951255,12.217156742822768,64.97493108407821,4807.893999999999,4459.416727272727,4784.283648644292,4936.567760757733,4766.414285714286,4596.260810670839
09:00 11-10-2017,4804.93,4839.99,4751.01,4825.01,68.946994,4725.3405,158.04511071428556,False,38.630247607744536,22.86291212653806,14.128727593286069,65.24055717836275,4811.7,4466.962181818182,4791.688439799875,4922.360275512038,4783.625,4644.889724487962
13:00 11-10-2017,4839.99,4881.61,4824.74,4872.1,49.27021,4744.546,148.5497857142856,False,37.959361679052954,24.80724649970837,13.582818848912753,67.28354851387977,4820.107999999999,4475.380545454545,4806.3087234726245,4911.583531513127,4801.989285714286,4692.395039915445
17:00 11-10-2017,4850.42,4862.43,4800.57,4821.43,23.129656,4756.1175,132.68088928571422,False,36.929878881306934,23.57348700588559,14.58780035749841,63.083918879431224,4823.673,4482.680363636364,4809.058046477601,4891.947079440258,4813.212142857143,4734.477206274028
21:00 11-10-2017,4821.43,4880.0,4810.16,4843.37,49.501708,4769.5355,115.39985714285704,False,36.15591998878099,23.652205182740964,13.862854932983796,64.10508671218395,4829.01,4491.105272727273,4815.296583481673,4895.983540821321,4817.203571428572,4738.423602035823
01:00 12-10-2017,4848.02,5010.2,4843.21,5010.2,66.478086,4788.045499999999,129.3482357142858,False,36.54624875738618,29.814229373185892,12.290161705744811,70.6118830669438,4846.831,4502.108909090909,4850.733568303187,4957.928999148664,4833.150000000001,4708.371000851337
