Time,Open,High,Low,Close,Volume,mean,sm,isSm,adx,di+,di-,rsi,sma,sma55,ema,bbh,bbm,bbl
01:00 21-06-2021,1.3643,1.3906,1.3011,1.3283,103471654.15,1.408575,-0.03645749999999997,False,36.11173868494229,14.075169963707685,36.99943717817271,38.80489570705965,1.38589,1.4746309090909089,1.386627060838697,1.4657663327493509,1.3957785714285715,1.3257908101077922
05:00 21-06-2021,1.3282,1.3435,1.243,1.3004,119712116.15,1.39985,-0.04137757142857141,False,37.31560626661657,12.220043019505884,39.742422841358966,36.851316395866235,1.37438,1.4728636363636365,1.3709494134134792,1.4738309387905124,1.3885285714285716,1.3032262040666307
09:00 21-06-2021,1.3003,1.3376,1.2542,1.296,89619250.22,1.3906,-0.04500903571428562,False,38.43348330674269,10.932334499719419,35.55449515500918,36.54588904446914,1.3655899999999999,1.4703781818181818,1.357322247338301,1.4732453939761234,1.379,1.2847546060238766
13:00 21-06-2021,1.2958,1.3055,1.25,1.2692,66187961.13,1.380425,-0.05200839285714279,False,39.51231208751615,10.164705701645437,33.58935481043934,34.70186633687358,1.35311,1.4669254545454544,1.341300020549519,1.4735782318891066,1.367792857142857,1.2620074823966074
17:00 21-06-2021,1.2694,1.2805,1.1672,1.174,102739511.78,1.369,-0.07597374999999991,False,41.194375796487726,8.805421938555353,38.870316825006135,29.19382401946808,1.33034,1.4614418181818183,1.3108818349950608,1.490310386864262,1.3498928571428572,1.2094753274214525
21:00 21-06-2021,1.1738,1.2634,1.1299,1.2524,111288620.81,1.36246,-0.08243217857142852,False,42.99494285522584,7.528008551624294,37.284653191088864,37.75796361490468,1.32256,1.4573236363636364,1.3002487740868678,1.481978958866731,1.338242857142857,1.1945067554189832
01:00 22-06-2021,1.2524,1.2557,1.1869,1.1963,51464395.98,1.3514599999999999,-0.09509607142857138,False,44.66689798119694,6.967060397630497,34.50639420846224,34.60529484490819,1.30507,1.4526909090909093,1.2813489969801644,1.4832813033119925,1.324842857142857,1.1664044109737215
05:00 22-06-2021,1.1962,1.1973,1.081,1.0899,161798790.74,1.33586,-0.1237073214285714,False,46.770145403753496,6.1348679022393435,41.26125126342327,29.660937840142225,1.26971,1.446390909090909,1.2465400884383162,1.4970798508990937,1.3031214285714285,1.1091630062437634
09:00 22-06-2021,1.0899,1.21,1.0001,1.1703,357947431.51,1.322905,-0.12744903571428573,False,49.016819812124766,4.978944811607818,40.748924505180426,36.838998001659085,1.24411,1.4414854545454545,1.232678254176804,1.4835472603400834,1.286592857142857,1.0896384539456307
13:00 22-06-2021,1.1708,1.24,1.1611,1.162,150969025.36,1.3097,-0.13071592857142852,False,50.34379688227248,7.320698776786114,37.86112840923608,36.434955361228226,1.2238799999999999,1.436792727272727,1.219827662508294,1.4797750790369955,1.2745785714285716,1.0693820638201477
17:00 22-06-2021,1.1615,1.1988,1.1241,1.1567,73893389.88,1.2963049999999998,-0.13265282142857138,False,51.74588447082021,6.827374612336999,38.647563741019084,36.16831746785346,1.20672,1.4304472727272728,1.2083499056886042,1.4653381493193829,1.2592571428571429,1.0531761363949028
21:00 22-06-2021,1.1563,1.26,1.108,1.2432,130135892.08,1.28769,-0.11663782142857136,False,51.64400516914567,11.129495453691174,33.674852677739686,43.29724821649021,1.201,1.4247490909090907,1.2146862864724943,1.4239069102166375,1.2449499999999998,1.065993089783362
01:00 23-06-2021,1.243,1.29,1.2311,1.2754,75613243.69,1.2822650000000002,-0.09740764285714279,False,50.93171504297806,13.157844940945512,31.958847465970496,45.67467208859285,1.19894,1.4199781818181818,1.2257251434774954,1.3839354415780143,1.2341714285714287,1.084407415564843
05:00 23-06-2021,1.2753,1.2877,1.2419,1.2508,64415851.34,1.275105,-0.08191621428571423,False,50.27030278296528,12.619346286270302,30.650897992281173,44.184859658194924,1.1971,1.414729090909091,1.2302842082997687,1.3580007554291307,1.2260642857142856,1.0941278159994405
09:00 23-06-2021,1.2508,1.31,1.2312,1.2352,93308373.41,1.26678,-0.06837499999999994,False,49.17797914828592,13.724573163893094,28.490446420634907,43.24331479447991,1.20322,1.4096236363636365,1.2311779886089016,1.3388624420031805,1.2194142857142858,1.099966129425391
13:00 23-06-2021,1.2357,1.2754,1.1966,1.1974,74606651.48,1.26014,-0.06737689285714281,False,48.50353872012442,12.756273381204386,29.578234222149597,41.014136978826805,1.19772,1.4026600000000002,1.2250365361345557,1.3230341987686032,1.212057142857143,1.1010800869456827
17:00 23-06-2021,1.1969,1.2518,1.1955,1.2512,52399561.3,1.25414,-0.05159803571428565,False,47.888030129051636,12.099457354056392,28.15586279520944,45.24307804514186,1.20321,1.39724,1.2297935295646365,1.312295287639028,1.2088571428571429,1.1054189980752578
21:00 23-06-2021,1.2513,1.3021,1.2006,1.2911,79181745.22,1.24652,-0.020661928571428484,False,46.22156530440681,15.503674988512023,25.596976844612772,48.14535197329196,1.22333,1.3920436363636366,1.2409401605528845,1.3180403907500708,1.2104214285714285,1.1028024663927862
01:00 24-06-2021,1.2905,1.36,1.285,1.3375,110057009.22,1.24208,0.018683000000000116,True,43.61010091094464,19.664664705222396,23.87063808116981,51.30477124704466,1.2400499999999999,1.3877654545454545,1.2584964949978146,1.3456769742768793,1.2221,1.0985230257231207
05:00 24-06-2021,1.3376,1.3707,1.3242,1.3655,57706722.49,1.24214,0.05844264285714293,False,41.003068968022085,19.808850279171796,22.84203343305232,53.11916425337324,1.2604000000000002,1.383561818181818,1.2779516777254845,1.3737863941078872,1.2301785714285713,1.0865707487492555
09:00 24-06-2021,1.3655,1.3843,1.3369,1.3755,62963967.23,1.2445,0.09432282142857148,False,38.346297618565565,20.210075358767366,21.810325718658984,53.76678008530958,1.28228,1.379912727272727,1.295687736320851,1.4032087839991352,1.2429785714285713,1.0827483588580074
13:00 24-06-2021,1.375,1.3998,1.3575,1.3861,69586610.82,1.248785,0.1268443928571429,False,35.608857564699136,20.89371944406121,20.902971920967225,54.46858358991929,1.29657,1.3768272727272726,1.31212632971706,1.4159268980527164,1.2641357142857144,1.1123445305187123
17:00 24-06-2021,1.3861,1.3881,1.3413,1.3604,47532472.83,1.252005,0.1508140000000001,False,33.34855074018952,19.90696361283632,21.550573379511007,52.43714326964763,1.3050700000000002,1.3732345454545452,1.3209033606775944,1.4274973260882664,1.2777142857142856,1.1279312453403048
21:00 24-06-2021,1.3604,1.395,1.343,1.3787,64562408.74,1.25748,0.17278578571428582,False,31.117762278201297,19.551920007254786,20.397861534173288,53.730583514843715,1.31786,1.3700254545454544,1.3314118405543955,1.4365968511953389,1.2931928571428573,1.1497888630903756
01:00 25-06-2021,1.3788,1.3805,1.3178,1.3307,48629035.43,1.265315,0.17490132142857162,False,29.502954666734272,18.282114430931887,21.68335828912717,49.97805234492774,1.32741,1.3661254545454544,1.3312824149990508,1.4282012959133017,1.3056214285714287,1.1830415612295557
05:00 25-06-2021,1.3307,1.3971,1.3017,1.3223,175206940.91,1.26881,0.1804408571428574,False,27.660278959790777,18.19731113716191,19.59780727298585,49.343240730314626,1.3399,1.3617672727272727,1.3296492486355869,1.4290183831227996,1.3112714285714286,1.1935244740200577
09:00 25-06-2021,1.3223,1.3334,1.2662,1.271,120669194.45,1.2725449999999998,0.16870035714285725,False,26.585757847205066,16.959875780846527,21.857451515821165,45.618302058754274,1.34188,1.3572272727272725,1.3189857488836618,1.42910820147729,1.310957142857143,1.1928060842369959
13:00 25-06-2021,1.2713,1.3016,1.2431,1.288,94863977.02,1.2824499999999999,0.14825035714285734,False,25.968113906714432,15.943464942392932,22.91400681260663,47.01359019782398,1.34157,1.3532963636363637,1.3133519763593597,1.4278423247325556,1.3136142857142858,1.1993862466960161
17:00 25-06-2021,1.2884,1.2952,1.25,1.2521,44449147.67,1.28654,0.12273860714285728,False,25.39458739054456,15.18617486081382,21.825626705075326,44.47689922624844,1.3330300000000002,1.3485054545454545,1.3022152533849307,1.4260264690165827,1.3148214285714286,1.2036163881262745
21:00 25-06-2021,1.252,1.2763,1.2342,1.2605,44791933.13,1.291465,0.0969018214285715,False,25.132150829551367,14.495549404221798,22.539804358067983,45.20509070136926,1.32253,1.344421818181818,1.2946306618603978,1.4151879752767211,1.3193285714285714,1.2234691675804217
01:00 26-06-2021,1.2606,1.2923,1.218,1.2201,55435076.02,1.294635,0.062040535714285736,False,25.159204443546084,13.342316986742233,22.48122563109175,42.3904778616833,1.30699,1.3387890909090907,1.2810796324312343,1.4203368579668576,1.3171071428571428,1.213877427747428
05:00 26-06-2021,1.22,1.2575,1.1968,1.2562,89024435.01,1.295285,0.038094142857142896,False,25.52421754681536,12.469513951919481,23.29530604457363,45.57768689499063,1.294,1.3337963636363637,1.2765560628982826,1.4218438354034024,1.3146142857142855,1.2073847360251686
09:00 26-06-2021,1.2562,1.2599,1.2105,1.2375,59519370.93,1.29339,0.014693500000000026,False,25.79124961518494,12.056799265415245,22.03212851723927,44.24302313315674,1.28171,1.3287636363636366,1.2694549605531402,1.4208005177276544,1.3074714285714286,1.1941423394152029
13:00 26-06-2021,1.2376,1.25,1.211,1.2291,35867374.49,1.292305,-0.011164642857142817,False,26.03920796438527,11.52545453988829,21.061169722781482,43.63878749352397,1.26675,1.3237200000000002,1.2621176949980237,1.4128657921342878,1.2977285714285713,1.182591350722855
17:00 26-06-2021,1.2291,1.2527,1.2124,1.2521,22766468.84,1.2931500000000002,-0.03305785714285711,False,26.177287709659804,11.299855581580657,20.076571568604336,45.773304538900916,1.2588899999999998,1.319798181818182,1.260296295907474,1.3975998310048265,1.288914285714286,1.1802287404237453
21:00 26-06-2021,1.252,1.3023,1.2456,1.2949,53129856.61,1.298025,-0.05047339285714292,False,24.798022199155657,16.33889052353933,18.748544910585142,49.51825426925076,1.2561499999999999,1.3163854545454545,1.2665878784697513,1.3770279632485634,1.2823999999999998,1.1877720367514362
